    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    44.23     0.013     0.014     1.058     0.995     0.351     0.059        5.344
    44.24     0.013     0.014     1.058     0.995     0.351     0.059        5.344
    44.25     0.013     0.014     1.058     0.995     0.351     0.059        5.344
    44.26     0.013     0.014     1.058     0.995     0.351     0.059        5.346
    44.27     0.013     0.014     1.058     0.995     0.351     0.059        5.349
    44.28     0.013     0.014     1.058     0.995     0.351     0.059        5.351
    44.29     0.013     0.014     1.058     0.995     0.351     0.059        5.354
    44.30     0.013     0.014     1.058     0.995     0.351     0.059        5.357
    44.31     0.013     0.013     1.058     0.996     0.351     0.059        5.356
    44.32     0.013     0.013     1.058     0.996     0.351     0.059        5.354
    44.33     0.013     0.013     1.058     0.996     0.351     0.059        5.353
    44.34     0.013     0.013     1.058     0.996     0.351     0.059        5.351
    44.35     0.013     0.013     1.058     0.996     0.351     0.059        5.350
    44.36     0.012     0.013     1.058     0.996     0.351     0.059        5.346
    44.37     0.012     0.013     1.058     0.996     0.351     0.059        5.343
    44.38     0.012     0.013     1.058     0.996     0.351     0.059        5.339
    44.39     0.012     0.013     1.058     0.996     0.351     0.059        5.336
    44.40     0.012     0.013     1.058     0.996     0.351     0.059        5.333
    44.41     0.012     0.013     1.058     0.996     0.351     0.059        5.332
    44.42     0.012     0.013     1.058     0.996     0.351     0.059        5.331
    44.43     0.012     0.013     1.058     0.996     0.351     0.059        5.330
    44.44     0.012     0.013     1.058     0.996     0.351     0.059        5.329
    44.45     0.012     0.013     1.058     0.996     0.351     0.059        5.329
    44.46     0.012     0.013     1.058     0.996     0.351     0.059        5.323
    44.47     0.012     0.013     1.058     0.996     0.350     0.059        5.319
    44.48     0.012     0.013     1.058     0.996     0.350     0.059        5.314
    44.49     0.012     0.013     1.058     0.996     0.350     0.059        5.309
    44.50     0.012     0.013     1.058     0.996     0.350     0.059        5.305
    44.51     0.012     0.012     1.058     0.996     0.350     0.059        5.309
    44.52     0.012     0.012     1.058     0.996     0.350     0.059        5.314
    44.53     0.012     0.012     1.058     0.996     0.350     0.059        5.319
    44.54     0.012     0.012     1.058     0.996     0.350     0.059        5.324
    44.55     0.012     0.012     1.058     0.996     0.351     0.059        5.329
    44.56     0.012     0.012     1.058     0.996     0.351     0.059        5.330
    44.57     0.011     0.012     1.058     0.996     0.351     0.059        5.331
    44.58     0.011     0.012     1.058     0.996     0.351     0.059        5.332
    44.59     0.011     0.012     1.058     0.996     0.351     0.059        5.333
    44.60     0.011     0.012     1.058     0.996     0.351     0.059        5.334
    44.61     0.011     0.012     1.058     0.996     0.351     0.059        5.335
    44.62     0.011     0.012     1.058     0.996     0.351     0.059        5.335
    44.63     0.011     0.012     1.058     0.996     0.351     0.059        5.336
    44.64     0.011     0.012     1.058     0.996     0.351     0.059        5.337
    44.65     0.011     0.012     1.058     0.996     0.351     0.059        5.338
    44.66     0.011     0.012     1.058     0.996     0.351     0.059        5.355
    44.67     0.011     0.012     1.058     0.996     0.351     0.059        5.372
    44.68     0.011     0.012     1.058     0.996     0.351     0.059        5.389
    44.69     0.011     0.012     1.058     0.996     0.351     0.059        5.406
    44.70     0.011     0.012     1.058     0.996     0.351     0.059        5.424
    44.71     0.011     0.011     1.058     0.996     0.351     0.059        5.420
    44.72     0.011     0.011     1.058     0.996     0.351     0.059        5.415
    44.73     0.011     0.011     1.058     0.996     0.351     0.059        5.411
    44.74     0.011     0.011     1.058     0.996     0.351     0.059        5.407
    44.75     0.011     0.011     1.058     0.996     0.351     0.059        5.402
    44.76     0.011     0.011     1.058     0.996     0.351     0.059        5.393
    44.77     0.011     0.011     1.058     0.996     0.351     0.059        5.383
    44.78     0.011     0.011     1.058     0.996     0.351     0.059        5.373
    44.79     0.011     0.011     1.058     0.996     0.351     0.059        5.363
    44.80     0.011     0.011     1.058     0.996     0.351     0.059        5.354
    44.81     0.010     0.011     1.058     0.996     0.351     0.059        5.354
    44.82     0.010     0.011     1.058     0.996     0.351     0.059        5.354
    44.83     0.010     0.011     1.058     0.996     0.351     0.059        5.355
    44.84     0.010     0.011     1.058     0.996     0.351     0.059        5.355
    44.85     0.010     0.011     1.058     0.996     0.351     0.059        5.356
    44.86     0.010     0.011     1.058     0.996     0.351     0.059        5.345
    44.87     0.010     0.011     1.058     0.996     0.351     0.059        5.335
    44.88     0.010     0.011     1.058     0.996     0.351     0.059        5.324
    44.89     0.010     0.011     1.058     0.996     0.350     0.059        5.314
    44.90     0.010     0.011     1.058     0.996     0.350     0.059        5.304
    44.91     0.010     0.010     1.058     0.997     0.350     0.059        5.308
    44.92     0.010     0.010     1.058     0.997     0.350     0.059        5.313
    44.93     0.010     0.010     1.058     0.997     0.350     0.059        5.319
    44.94     0.010     0.010     1.058     0.997     0.350     0.059        5.324
    44.95     0.010     0.010     1.058     0.997     0.350     0.059        5.329
    44.96     0.010     0.010     1.058     0.997     0.351     0.059        5.338
    44.97     0.010     0.010     1.058     0.997     0.351     0.059        5.347
    44.98     0.010     0.010     1.058     0.997     0.351     0.059        5.357
    44.99     0.010     0.010     1.058     0.997     0.351     0.059        5.366
    45.00     0.010     0.010     1.058     0.997     0.351     0.059        5.376
    45.01     0.009     0.010     1.058     0.997     0.351     0.059        5.377
    45.02     0.009     0.010     1.058     0.997     0.351     0.059        5.377
    45.03     0.009     0.010     1.058     0.997     0.351     0.059        5.378
    45.04     0.009     0.010     1.058     0.997     0.351     0.059        5.379
    45.05     0.009     0.010     1.058     0.997     0.351     0.059        5.380
    45.06     0.009     0.010     1.058     0.997     0.351     0.059        5.394
    45.07     0.009     0.010     1.058     0.997     0.351     0.059        5.408
    45.08     0.009     0.010     1.058     0.997     0.351     0.059        5.422
    45.09     0.009     0.010     1.058     0.997     0.351     0.059        5.436
    45.10     0.009     0.010     1.059     0.997     0.351     0.059        5.451
    45.11     0.009     0.009     1.059     0.997     0.351     0.059        5.445
    45.12     0.009     0.009     1.058     0.997     0.351     0.059        5.437
    45.13     0.009     0.009     1.058     0.997     0.351     0.059        5.430
    45.14     0.009     0.009     1.058     0.997     0.351     0.059        5.423
    45.15     0.009     0.009     1.058     0.997     0.351     0.059        5.416
    45.16     0.009     0.009     1.058     0.997     0.351     0.059        5.409
    45.17     0.009     0.009     1.058     0.997     0.351     0.059        5.401
    45.18     0.009     0.009     1.058     0.997     0.351     0.059        5.393
    45.19     0.009     0.009     1.058     0.997     0.351     0.059        5.385
    45.20     0.009     0.009     1.058     0.997     0.351     0.059        5.378
    45.21     0.008     0.009     1.058     0.997     0.351     0.059        5.376
    45.22     0.008     0.009     1.058     0.997     0.351     0.059        5.374
    45.23     0.008     0.009     1.058     0.997     0.351     0.059        5.372
    45.24     0.008     0.009     1.058     0.997     0.351     0.059        5.371
    45.25     0.008     0.009     1.058     0.997     0.351     0.059        5.369
    45.26     0.008     0.009     1.058     0.997     0.351     0.059        5.346
    45.27     0.008     0.009     1.058     0.997     0.351     0.059        5.324
    45.28     0.008     0.009     1.058     0.997     0.350     0.059        5.301
    45.29     0.008     0.009     1.058     0.997     0.350     0.059        5.279
    45.30     0.008     0.009     1.058     0.997     0.350     0.059        5.257
    45.31     0.008     0.008     1.058     0.997     0.350     0.059        5.257
    45.32     0.008     0.008     1.058     0.997     0.350     0.059        5.260
    45.33     0.008     0.008     1.058     0.997     0.350     0.059        5.264
    45.34     0.008     0.008     1.058     0.997     0.350     0.059        5.267
    45.35     0.008     0.008     1.058     0.997     0.350     0.059        5.271
    45.36     0.008     0.008     1.058     0.997     0.350     0.059        5.275
