    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    46.98     0.062     0.065     1.055     0.978     0.350     0.059        4.935
    46.99     0.062     0.065     1.055     0.978     0.350     0.059        4.928
    47.00     0.062     0.065     1.055     0.978     0.350     0.059        4.920
    47.01     0.062     0.065     1.055     0.978     0.350     0.059        4.921
    47.02     0.062     0.065     1.055     0.978     0.350     0.059        4.921
    47.03     0.061     0.065     1.055     0.979     0.350     0.059        4.921
    47.04     0.061     0.065     1.055     0.979     0.350     0.059        4.921
    47.05     0.061     0.065     1.055     0.979     0.350     0.059        4.921
    47.06     0.061     0.065     1.055     0.979     0.350     0.059        4.923
    47.07     0.061     0.065     1.055     0.979     0.350     0.059        4.924
    47.08     0.061     0.065     1.055     0.979     0.350     0.059        4.926
    47.09     0.061     0.065     1.055     0.979     0.350     0.059        4.927
    47.10     0.061     0.065     1.055     0.979     0.350     0.059        4.929
    47.11     0.061     0.064     1.055     0.979     0.350     0.059        4.929
    47.12     0.061     0.064     1.055     0.979     0.350     0.059        4.929
    47.13     0.061     0.064     1.055     0.979     0.350     0.059        4.929
    47.14     0.061     0.064     1.055     0.979     0.350     0.059        4.929
    47.15     0.061     0.064     1.055     0.979     0.350     0.059        4.929
    47.16     0.061     0.064     1.055     0.979     0.350     0.059        4.928
    47.17     0.061     0.064     1.055     0.979     0.350     0.059        4.928
    47.18     0.061     0.064     1.055     0.979     0.350     0.059        4.928
    47.19     0.061     0.064     1.055     0.979     0.350     0.059        4.927
    47.20     0.061     0.064     1.055     0.979     0.350     0.059        4.927
    47.21     0.061     0.064     1.055     0.979     0.350     0.059        4.926
    47.22     0.061     0.064     1.055     0.979     0.350     0.059        4.925
    47.23     0.061     0.064     1.055     0.979     0.350     0.059        4.924
    47.24     0.060     0.064     1.055     0.979     0.350     0.059        4.923
    47.25     0.060     0.064     1.055     0.979     0.350     0.059        4.922
    47.26     0.060     0.064     1.055     0.979     0.350     0.059        4.924
    47.27     0.060     0.064     1.055     0.979     0.350     0.059        4.927
    47.28     0.060     0.064     1.055     0.979     0.350     0.059        4.929
    47.29     0.060     0.064     1.055     0.979     0.350     0.059        4.931
    47.30     0.060     0.064     1.055     0.979     0.350     0.059        4.934
    47.31     0.060     0.063     1.055     0.979     0.350     0.059        4.933
    47.32     0.060     0.063     1.055     0.979     0.350     0.059        4.932
    47.33     0.060     0.063     1.055     0.979     0.350     0.059        4.931
    47.34     0.060     0.063     1.055     0.979     0.350     0.059        4.930
    47.35     0.060     0.063     1.055     0.979     0.350     0.059        4.930
    47.36     0.060     0.063     1.055     0.979     0.350     0.059        4.925
    47.37     0.060     0.063     1.055     0.979     0.350     0.059        4.921
    47.38     0.060     0.063     1.055     0.979     0.350     0.059        4.917
    47.39     0.060     0.063     1.055     0.979     0.350     0.059        4.912
    47.40     0.060     0.063     1.055     0.979     0.350     0.059        4.908
    47.41     0.059     0.063     1.055     0.979     0.350     0.059        4.908
    47.42     0.059     0.063     1.055     0.979     0.350     0.059        4.908
    47.43     0.059     0.063     1.055     0.979     0.350     0.059        4.908
    47.44     0.059     0.063     1.055     0.979     0.350     0.059        4.907
    47.45     0.059     0.063     1.055     0.979     0.350     0.059        4.907
    47.46     0.059     0.063     1.055     0.979     0.350     0.059        4.907
    47.47     0.059     0.062     1.055     0.979     0.350     0.059        4.906
    47.48     0.059     0.062     1.055     0.979     0.350     0.059        4.906
    47.49     0.059     0.062     1.055     0.979     0.350     0.059        4.906
    47.50     0.059     0.062     1.055     0.979     0.350     0.059        4.905
    47.51     0.059     0.062     1.055     0.979     0.350     0.059        4.905
    47.52     0.059     0.062     1.055     0.979     0.350     0.059        4.904
    47.53     0.059     0.062     1.055     0.979     0.350     0.059        4.904
    47.54     0.059     0.062     1.055     0.979     0.350     0.059        4.903
    47.55     0.059     0.062     1.055     0.979     0.350     0.059        4.903
    47.56     0.059     0.062     1.055     0.979     0.350     0.059        4.902
    47.57     0.059     0.062     1.055     0.979     0.350     0.059        4.901
    47.58     0.059     0.062     1.055     0.979     0.350     0.059        4.900
    47.59     0.059     0.062     1.055     0.979     0.350     0.059        4.898
    47.60     0.059     0.062     1.055     0.980     0.350     0.059        4.897
    47.61     0.059     0.062     1.055     0.980     0.350     0.059        4.896
    47.62     0.059     0.062     1.055     0.980     0.350     0.059        4.895
    47.63     0.058     0.062     1.055     0.980     0.350     0.059        4.894
    47.64     0.058     0.062     1.055     0.980     0.350     0.059        4.893
    47.65     0.058     0.062     1.055     0.980     0.350     0.059        4.892
    47.66     0.058     0.062     1.055     0.980     0.350     0.059        4.895
    47.67     0.058     0.062     1.055     0.980     0.350     0.059        4.898
    47.68     0.058     0.061     1.055     0.980     0.350     0.059        4.900
    47.69     0.058     0.061     1.055     0.980     0.350     0.059        4.903
    47.70     0.058     0.061     1.055     0.980     0.350     0.059        4.906
    47.71     0.058     0.061     1.055     0.980     0.350     0.059        4.904
    47.72     0.058     0.061     1.055     0.980     0.350     0.059        4.903
    47.73     0.058     0.061     1.055     0.980     0.350     0.059        4.901
    47.74     0.058     0.061     1.055     0.980     0.350     0.059        4.900
    47.75     0.058     0.061     1.055     0.980     0.350     0.059        4.898
    47.76     0.058     0.061     1.055     0.980     0.350     0.059        4.893
    47.77     0.058     0.061     1.055     0.980     0.350     0.059        4.888
    47.78     0.058     0.061     1.055     0.980     0.350     0.059        4.883
    47.79     0.058     0.061     1.055     0.980     0.350     0.059        4.878
    47.80     0.058     0.061     1.055     0.980     0.350     0.059        4.874
    47.81     0.058     0.061     1.055     0.980     0.350     0.059        4.873
    47.82     0.058     0.061     1.055     0.980     0.350     0.059        4.873
    47.83     0.058     0.061     1.055     0.980     0.350     0.059        4.872
    47.84     0.057     0.061     1.055     0.980     0.350     0.059        4.872
    47.85     0.057     0.061     1.055     0.980     0.350     0.059        4.871
    47.86     0.057     0.061     1.055     0.980     0.350     0.059        4.870
    47.87     0.057     0.060     1.055     0.980     0.350     0.059        4.869
    47.88     0.057     0.060     1.055     0.980     0.350     0.059        4.868
    47.89     0.057     0.060     1.055     0.980     0.350     0.059        4.867
    47.90     0.057     0.060     1.055     0.980     0.350     0.059        4.867
    47.91     0.057     0.060     1.055     0.980     0.350     0.059        4.866
    47.92     0.057     0.060     1.055     0.980     0.350     0.059        4.866
    47.93     0.057     0.060     1.055     0.980     0.350     0.059        4.865
    47.94     0.057     0.060     1.055     0.980     0.350     0.059        4.865
    47.95     0.057     0.060     1.055     0.980     0.350     0.059        4.865
    47.96     0.057     0.060     1.055     0.980     0.350     0.059        4.865
    47.97     0.057     0.060     1.055     0.980     0.350     0.059        4.865
    47.98     0.057     0.060     1.055     0.980     0.350     0.059        4.865
    47.99     0.057     0.060     1.055     0.980     0.350     0.059        4.865
    48.00     0.057     0.060     1.055     0.980     0.350     0.059        4.865
    48.01     0.057     0.060     1.055     0.980     0.350     0.059        4.864
    48.02     0.057     0.060     1.055     0.980     0.350     0.059        4.862
    48.03     0.057     0.060     1.054     0.980     0.350     0.059        4.861
    48.04     0.056     0.060     1.054     0.980     0.350     0.059        4.860
    48.05     0.056     0.059     1.054     0.980     0.350     0.059        4.859
    48.06     0.056     0.059     1.054     0.980     0.350     0.059        4.858
    48.07     0.056     0.059     1.054     0.980     0.350     0.059        4.857
    48.08     0.056     0.059     1.054     0.980     0.350     0.059        4.856
    48.09     0.056     0.059     1.054     0.980     0.350     0.059        4.855
    48.10     0.056     0.059     1.054     0.980     0.350     0.059        4.854
    48.11     0.056     0.059     1.054     0.980     0.350     0.059        4.853
